order_id,order_date,country,category,product,quantity,unit_price,revenue,payment_method,status
ORD-100301,2025-11-09,United States,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-100302,2025-11-10,United States,Electronics,Bluetooth Speaker,2,59.00,118.00,card,completed
ORD-100303,2025-11-10,Poland,Electronics,Wireless Earbuds,1,79.00,79.00,paypal,completed
ORD-100304,2025-11-10,Germany,Home,Desk Lamp,1,35.00,35.00,apple_pay,completed
ORD-100305,2025-11-10,Germany,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-100306,2025-11-10,France,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-100307,2025-11-10,Germany,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-100308,2025-11-10,United Kingdom,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-100309,2025-11-10,United Kingdom,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-100310,2025-11-10,Canada,Electronics,Smart Watch,1,199.00,199.00,apple_pay,completed
ORD-100311,2025-11-10,United States,Beauty,Hair Dryer,1,89.00,89.00,paypal,completed
ORD-100312,2025-11-10,United States,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-100313,2025-11-10,United States,Beauty,Hair Dryer,2,89.00,178.00,card,completed
ORD-100314,2025-11-11,United States,Electronics,Smart Watch,1,199.00,199.00,paypal,completed
ORD-100315,2025-11-11,United States,Home,Desk Lamp,1,35.00,35.00,paypal,completed
ORD-100316,2025-11-11,Canada,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-100317,2025-11-11,United States,Electronics,USB-C Hub,2,39.00,78.00,card,completed
ORD-100318,2025-11-11,Germany,Home,Desk Lamp,1,35.00,35.00,paypal,refunded
ORD-100319,2025-11-11,France,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-100320,2025-11-11,Romania,Beauty,Hair Dryer,1,89.00,89.00,paypal,completed
ORD-100321,2025-11-11,United Kingdom,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-100322,2025-11-11,United Kingdom,Apparel,Rain Jacket,1,120.00,120.00,apple_pay,completed
ORD-100323,2025-11-12,Romania,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-100324,2025-11-12,Spain,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-100325,2025-11-12,Germany,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-100326,2025-11-12,Germany,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-100327,2025-11-12,Germany,Beauty,Face Serum,1,32.00,32.00,apple_pay,completed
ORD-100328,2025-11-12,Germany,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-100329,2025-11-12,Canada,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-100330,2025-11-12,Poland,Beauty,Hair Dryer,1,89.00,89.00,apple_pay,completed
ORD-100331,2025-11-13,United Kingdom,Apparel,Wool Sweater,2,70.00,140.00,card,completed
ORD-100332,2025-11-13,United States,Beauty,Hair Dryer,1,89.00,89.00,paypal,completed
ORD-100333,2025-11-13,United States,Electronics,USB-C Hub,1,39.00,39.00,paypal,completed
ORD-100334,2025-11-13,United Kingdom,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-100335,2025-11-13,Romania,Electronics,Bluetooth Speaker,1,59.00,59.00,bnpl,completed
ORD-100336,2025-11-13,United States,Electronics,Wireless Earbuds,1,79.00,79.00,paypal,completed
ORD-100337,2025-11-13,United States,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-100338,2025-11-13,United States,Apparel,Rain Jacket,1,120.00,120.00,apple_pay,completed
ORD-100339,2025-11-13,Germany,Beauty,Hair Dryer,1,89.00,89.00,apple_pay,completed
ORD-100340,2025-11-13,Germany,Home,Desk Lamp,1,35.00,35.00,bnpl,completed
ORD-100341,2025-11-14,France,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-100342,2025-11-14,United Kingdom,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-100343,2025-11-14,Poland,Home,Coffee Grinder,1,49.00,49.00,paypal,completed
ORD-100344,2025-11-14,Spain,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-100345,2025-11-14,United States,Apparel,Rain Jacket,2,120.00,240.00,card,completed
ORD-100346,2025-11-14,United States,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-100347,2025-11-14,Poland,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-100348,2025-11-14,United Kingdom,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-100349,2025-11-15,Spain,Home,Coffee Grinder,1,49.00,49.00,paypal,completed
ORD-100350,2025-11-15,United States,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-100351,2025-11-15,United States,Apparel,Rain Jacket,1,120.00,120.00,apple_pay,completed
ORD-100352,2025-11-15,Poland,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-100353,2025-11-15,United States,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-100354,2025-11-15,United States,Electronics,Smart Watch,1,199.00,199.00,apple_pay,completed
ORD-100355,2025-11-15,France,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-100356,2025-11-15,Romania,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-100357,2025-11-15,Germany,Beauty,Face Serum,1,32.00,32.00,apple_pay,completed
ORD-100358,2025-11-15,Poland,Electronics,Wireless Earbuds,1,79.00,79.00,apple_pay,completed
ORD-100359,2025-11-15,Romania,Electronics,Bluetooth Speaker,1,59.00,59.00,paypal,completed
ORD-100360,2025-11-15,France,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-100361,2025-11-16,Germany,Home,Desk Lamp,1,35.00,35.00,apple_pay,completed
ORD-100362,2025-11-16,Poland,Beauty,Face Serum,2,32.00,64.00,card,completed
ORD-100363,2025-11-16,France,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-100364,2025-11-16,United Kingdom,Apparel,Wool Sweater,1,70.00,70.00,paypal,completed
ORD-100365,2025-11-16,France,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-100366,2025-11-16,United States,Electronics,Smart Watch,1,199.00,199.00,apple_pay,completed
ORD-100367,2025-11-16,United Kingdom,Beauty,Face Serum,2,32.00,64.00,apple_pay,completed
ORD-100368,2025-11-17,Canada,Home,Coffee Grinder,2,49.00,98.00,paypal,completed
ORD-100369,2025-11-17,Germany,Apparel,Running Shoes,2,95.00,190.00,card,completed
ORD-100370,2025-11-17,France,Beauty,Hair Dryer,2,89.00,178.00,card,completed
ORD-100371,2025-11-17,Germany,Beauty,Hair Dryer,1,89.00,89.00,paypal,completed
ORD-100372,2025-11-17,Romania,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-100373,2025-11-17,United Kingdom,Beauty,Hair Dryer,3,89.00,267.00,card,completed
ORD-100374,2025-11-17,Poland,Home,Coffee Grinder,1,49.00,49.00,bnpl,completed
ORD-100375,2025-11-17,France,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-100376,2025-11-17,United States,Home,Desk Lamp,1,35.00,35.00,paypal,completed
ORD-100377,2025-11-17,United Kingdom,Electronics,Wireless Earbuds,2,79.00,158.00,card,completed
ORD-100378,2025-11-17,United States,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-100379,2025-11-17,United States,Home,Coffee Grinder,1,49.00,49.00,paypal,completed
ORD-100380,2025-11-18,United States,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-100381,2025-11-18,United States,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-100382,2025-11-18,Germany,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-100383,2025-11-18,United Kingdom,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-100384,2025-11-18,United Kingdom,Beauty,Hair Dryer,2,89.00,178.00,card,completed
ORD-100385,2025-11-18,Germany,Home,Air Purifier,3,149.00,447.00,card,completed
ORD-100386,2025-11-18,Spain,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-100387,2025-11-19,Romania,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-100388,2025-11-19,Poland,Home,Air Purifier,1,149.00,149.00,bnpl,completed
ORD-100389,2025-11-19,Poland,Electronics,Bluetooth Speaker,2,59.00,118.00,card,completed
ORD-100390,2025-11-19,Canada,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-100391,2025-11-19,United States,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-100392,2025-11-19,Germany,Home,Air Purifier,2,149.00,298.00,apple_pay,completed
ORD-100393,2025-11-19,United States,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-100394,2025-11-19,United States,Apparel,Wool Sweater,3,70.00,210.00,paypal,completed
ORD-100395,2025-11-19,Poland,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-100396,2025-11-19,Poland,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-100397,2025-11-19,Poland,Apparel,Wool Sweater,1,70.00,70.00,bnpl,completed
ORD-100398,2025-11-19,United States,Beauty,Face Serum,1,32.00,32.00,bnpl,completed
ORD-100399,2025-11-20,United Kingdom,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-100400,2025-11-20,Germany,Electronics,Wireless Earbuds,2,79.00,158.00,card,completed
ORD-100401,2025-11-20,France,Apparel,Running Shoes,2,95.00,190.00,paypal,completed
ORD-100402,2025-11-20,Germany,Home,Desk Lamp,3,35.00,105.00,card,completed
ORD-100403,2025-11-20,United States,Apparel,Rain Jacket,1,120.00,120.00,paypal,completed
ORD-100404,2025-11-20,Germany,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-100405,2025-11-20,Poland,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-100406,2025-11-20,United States,Electronics,Bluetooth Speaker,1,59.00,59.00,paypal,completed
ORD-100407,2025-11-20,France,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-100408,2025-11-21,Romania,Home,Air Purifier,1,149.00,149.00,paypal,completed
ORD-100409,2025-11-21,United States,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-100410,2025-11-21,United States,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-100411,2025-11-21,Spain,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-100412,2025-11-21,Germany,Electronics,USB-C Hub,3,39.00,117.00,card,completed
ORD-100413,2025-11-21,United Kingdom,Apparel,Wool Sweater,1,70.00,70.00,paypal,completed
ORD-100414,2025-11-21,Canada,Home,Coffee Grinder,1,49.00,49.00,paypal,completed
ORD-100415,2025-11-21,United States,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-100416,2025-11-21,Poland,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-100417,2025-11-21,Spain,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-100418,2025-11-21,United Kingdom,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-100419,2025-11-21,Germany,Home,Coffee Grinder,1,49.00,49.00,bnpl,completed
ORD-100420,2025-11-22,United States,Apparel,Wool Sweater,1,70.00,70.00,paypal,completed
ORD-100421,2025-11-22,United States,Electronics,Smart Watch,2,199.00,398.00,apple_pay,completed
ORD-100422,2025-11-22,Germany,Apparel,Running Shoes,1,95.00,95.00,paypal,completed
ORD-100423,2025-11-22,United States,Beauty,Face Serum,1,32.00,32.00,paypal,completed
ORD-100424,2025-11-22,United States,Home,Air Purifier,1,149.00,149.00,apple_pay,completed
ORD-100425,2025-11-22,Romania,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-100426,2025-11-22,United Kingdom,Home,Air Purifier,1,149.00,149.00,paypal,completed
ORD-100427,2025-11-22,Poland,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-100428,2025-11-23,United States,Beauty,Hair Dryer,2,89.00,178.00,paypal,completed
ORD-100429,2025-11-23,Spain,Beauty,Hair Dryer,1,89.00,89.00,apple_pay,completed
ORD-100430,2025-11-23,Germany,Apparel,Rain Jacket,1,120.00,120.00,apple_pay,completed
ORD-100431,2025-11-23,United States,Apparel,Rain Jacket,1,120.00,120.00,bnpl,completed
ORD-100432,2025-11-23,Germany,Beauty,Hair Dryer,1,89.00,89.00,paypal,completed
ORD-100433,2025-11-23,France,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-100434,2025-11-23,France,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-100435,2025-11-23,United States,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-100436,2025-11-23,France,Apparel,Rain Jacket,1,120.00,120.00,paypal,completed
ORD-100437,2025-11-23,Spain,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-100438,2025-11-23,Poland,Electronics,USB-C Hub,2,39.00,78.00,card,completed
ORD-100439,2025-11-23,Poland,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-100440,2025-11-24,Germany,Apparel,Wool Sweater,1,70.00,70.00,apple_pay,completed
ORD-100441,2025-11-24,Germany,Electronics,Wireless Earbuds,1,79.00,79.00,card,completed
ORD-100442,2025-11-24,United Kingdom,Home,Coffee Grinder,1,49.00,49.00,paypal,completed
ORD-100443,2025-11-24,France,Apparel,Rain Jacket,1,120.00,120.00,paypal,completed
ORD-100444,2025-11-24,France,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-100445,2025-11-24,France,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-100446,2025-11-24,France,Apparel,Running Shoes,3,95.00,285.00,bnpl,completed
ORD-100447,2025-11-24,Canada,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-100448,2025-11-25,United States,Electronics,USB-C Hub,1,39.00,39.00,bnpl,completed
ORD-100449,2025-11-25,United Kingdom,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-100450,2025-11-25,United States,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-100451,2025-11-25,Spain,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-100452,2025-11-25,Canada,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-100453,2025-11-25,United States,Electronics,Bluetooth Speaker,1,59.00,59.00,paypal,completed
ORD-100454,2025-11-25,France,Apparel,Running Shoes,1,95.00,95.00,paypal,completed
ORD-100455,2025-11-26,Germany,Home,Air Purifier,1,149.00,149.00,paypal,completed
ORD-100456,2025-11-26,United States,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-100457,2025-11-26,United Kingdom,Home,Air Purifier,1,149.00,149.00,paypal,completed
ORD-100458,2025-11-26,United States,Home,Desk Lamp,1,35.00,35.00,apple_pay,completed
ORD-100459,2025-11-26,United States,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-100460,2025-11-26,Canada,Electronics,Bluetooth Speaker,1,59.00,59.00,bnpl,completed
ORD-100461,2025-11-26,Spain,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-100462,2025-11-26,United Kingdom,Beauty,Hair Dryer,1,89.00,89.00,paypal,completed
ORD-100463,2025-11-27,Poland,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-100464,2025-11-27,Canada,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-100465,2025-11-27,Poland,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-100466,2025-11-27,Poland,Electronics,Smart Watch,1,199.00,199.00,bnpl,refunded
ORD-100467,2025-11-27,Germany,Apparel,Wool Sweater,2,70.00,140.00,bnpl,refunded
ORD-100468,2025-11-27,France,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-100469,2025-11-27,Germany,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-100470,2025-11-27,Canada,Apparel,Wool Sweater,2,70.00,140.00,card,completed
ORD-100471,2025-11-28,United States,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-100472,2025-11-28,Spain,Electronics,USB-C Hub,2,39.00,78.00,bnpl,completed
ORD-100473,2025-11-28,Canada,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-100474,2025-11-28,Poland,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-100475,2025-11-28,United States,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-100476,2025-11-28,United States,Beauty,Hair Dryer,2,89.00,178.00,paypal,completed
ORD-100477,2025-11-28,Canada,Home,Coffee Grinder,1,49.00,49.00,bnpl,completed
ORD-100478,2025-11-28,United States,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-100479,2025-11-28,Poland,Electronics,Bluetooth Speaker,1,59.00,59.00,paypal,completed
ORD-100480,2025-11-28,United States,Beauty,Face Serum,1,32.00,32.00,apple_pay,completed
ORD-100481,2025-11-28,France,Apparel,Wool Sweater,1,70.00,70.00,apple_pay,completed
ORD-100482,2025-11-29,United States,Apparel,Running Shoes,1,95.00,95.00,apple_pay,completed
ORD-100483,2025-11-29,United States,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-100484,2025-11-29,United Kingdom,Electronics,Bluetooth Speaker,1,59.00,59.00,card,completed
ORD-100485,2025-11-29,United States,Beauty,Face Serum,1,32.00,32.00,paypal,completed
ORD-100486,2025-11-29,Germany,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-100487,2025-11-29,United States,Beauty,Face Serum,1,32.00,32.00,apple_pay,completed
ORD-100488,2025-11-29,Spain,Beauty,Hair Dryer,1,89.00,89.00,paypal,completed
ORD-100489,2025-11-30,Germany,Home,Coffee Grinder,1,49.00,49.00,card,refunded
ORD-100490,2025-11-30,Poland,Home,Desk Lamp,1,35.00,35.00,paypal,completed
ORD-100491,2025-11-30,Spain,Electronics,Smart Watch,1,199.00,199.00,apple_pay,completed
ORD-100492,2025-11-30,United States,Beauty,Face Serum,1,32.00,32.00,bnpl,completed
ORD-100493,2025-11-30,Spain,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-100494,2025-11-30,Romania,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-100495,2025-11-30,United States,Beauty,Hair Dryer,1,89.00,89.00,card,refunded
ORD-100496,2025-11-30,United States,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-100497,2025-11-30,United States,Electronics,Smart Watch,2,199.00,398.00,apple_pay,completed
ORD-100498,2025-11-30,United States,Apparel,Running Shoes,1,95.00,95.00,apple_pay,completed
ORD-100499,2025-11-30,Spain,Home,Air Purifier,1,149.00,149.00,card,completed
ORD-100500,2025-12-01,Spain,Apparel,Rain Jacket,1,120.00,120.00,bnpl,completed
ORD-100501,2025-12-01,United States,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-100502,2025-12-01,United Kingdom,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-100503,2025-12-01,Germany,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-100504,2025-12-01,France,Apparel,Running Shoes,2,95.00,190.00,card,completed
ORD-100505,2025-12-01,United States,Beauty,Face Serum,1,32.00,32.00,bnpl,completed
ORD-100506,2025-12-01,France,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-100507,2025-12-01,United States,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-100508,2025-12-02,Spain,Beauty,Hair Dryer,2,89.00,178.00,card,completed
ORD-100509,2025-12-02,Canada,Beauty,Face Serum,1,32.00,32.00,card,completed
ORD-100510,2025-12-02,United States,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-100511,2025-12-02,Romania,Apparel,Running Shoes,1,95.00,95.00,bnpl,completed
ORD-100512,2025-12-02,Romania,Home,Air Purifier,1,149.00,149.00,apple_pay,completed
ORD-100513,2025-12-02,United States,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-100514,2025-12-02,Germany,Apparel,Rain Jacket,1,120.00,120.00,card,completed
ORD-100515,2025-12-02,Canada,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-100516,2025-12-02,France,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-100517,2025-12-02,United States,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-100518,2025-12-03,United States,Apparel,Running Shoes,1,95.00,95.00,card,completed
ORD-100519,2025-12-03,United States,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-100520,2025-12-03,Poland,Apparel,Running Shoes,1,95.00,95.00,apple_pay,completed
ORD-100521,2025-12-03,Poland,Electronics,Wireless Earbuds,2,79.00,158.00,apple_pay,completed
ORD-100522,2025-12-03,Germany,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-100523,2025-12-03,United Kingdom,Beauty,Face Serum,1,32.00,32.00,apple_pay,completed
ORD-100524,2025-12-03,France,Apparel,Running Shoes,2,95.00,190.00,card,completed
ORD-100525,2025-12-03,United States,Electronics,Smart Watch,1,199.00,199.00,card,completed
ORD-100526,2025-12-03,United Kingdom,Beauty,Face Serum,2,32.00,64.00,card,completed
ORD-100527,2025-12-04,United States,Apparel,Wool Sweater,1,70.00,70.00,card,completed
ORD-100528,2025-12-04,Canada,Beauty,Hair Dryer,1,89.00,89.00,card,completed
ORD-100529,2025-12-04,France,Beauty,Face Serum,2,32.00,64.00,card,completed
ORD-100530,2025-12-04,United States,Apparel,Rain Jacket,2,120.00,240.00,card,completed
ORD-100531,2025-12-04,Germany,Home,Coffee Grinder,1,49.00,49.00,card,completed
ORD-100532,2025-12-04,Romania,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-100533,2025-12-04,United States,Home,Desk Lamp,2,35.00,70.00,card,completed
ORD-100534,2025-12-05,Canada,Apparel,Running Shoes,1,95.00,95.00,bnpl,completed
ORD-100535,2025-12-05,Canada,Home,Desk Lamp,1,35.00,35.00,card,completed
ORD-100536,2025-12-05,Spain,Home,Desk Lamp,1,35.00,35.00,apple_pay,completed
ORD-100537,2025-12-05,Germany,Electronics,USB-C Hub,1,39.00,39.00,card,completed
ORD-100538,2025-12-05,Germany,Apparel,Running Shoes,1,95.00,95.00,apple_pay,completed
ORD-100539,2025-12-05,United States,Home,Desk Lamp,1,35.00,35.00,card,completed
