invoice_id,customer_id,invoice_date,plan,billing_cycle,mrr,amount,currency,payment_method,status,country
INV-6135,CUS-0079,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,Romania
INV-6136,CUS-0080,2026-09-21,Starter,monthly,29.00,29.00,USD,card,paid,United States
INV-6137,CUS-0083,2026-09-21,Business,monthly,299.00,299.00,USD,sepa_debit,paid,United Kingdom
INV-6138,CUS-0084,2026-09-21,Starter,monthly,29.00,29.00,USD,card,paid,Spain
INV-6139,CUS-0086,2026-09-21,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,Poland
INV-6140,CUS-0090,2026-09-21,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,Spain
INV-6141,CUS-0091,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,United States
INV-6142,CUS-0093,2026-09-21,Starter,monthly,29.00,29.00,USD,card,paid,United States
INV-6143,CUS-0095,2026-09-21,Starter,monthly,29.00,29.00,USD,card,paid,United States
INV-6144,CUS-0097,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,France
INV-6145,CUS-0099,2026-09-21,Starter,monthly,29.00,29.00,USD,card,paid,United States
INV-6146,CUS-0101,2026-09-21,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,Poland
INV-6147,CUS-0103,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,France
INV-6148,CUS-0104,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,Germany
INV-6149,CUS-0105,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,Poland
INV-6150,CUS-0106,2026-09-21,Starter,monthly,29.00,29.00,USD,card,paid,United States
INV-6151,CUS-0107,2026-09-21,Starter,monthly,29.00,29.00,USD,card,paid,United States
INV-6152,CUS-0109,2026-09-21,Starter,monthly,29.00,29.00,USD,invoice,paid,Romania
INV-6153,CUS-0110,2026-09-21,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,Germany
INV-6154,CUS-0111,2026-09-21,Starter,monthly,29.00,29.00,USD,card,failed,United States
INV-6155,CUS-0118,2026-09-21,Business,monthly,299.00,299.00,USD,card,paid,United States
INV-6156,CUS-0122,2026-09-21,Business,monthly,299.00,299.00,USD,card,paid,Romania
INV-6157,CUS-0123,2026-09-21,Starter,monthly,29.00,29.00,USD,card,paid,Romania
INV-6158,CUS-0124,2026-09-21,Starter,monthly,29.00,29.00,USD,card,paid,Canada
INV-6159,CUS-0126,2026-09-21,Pro,monthly,99.00,99.00,USD,sepa_debit,paid,Poland
INV-6160,CUS-0129,2026-09-21,Starter,monthly,29.00,29.00,USD,card,paid,United States
INV-6161,CUS-0132,2026-09-21,Starter,monthly,29.00,29.00,USD,card,paid,United States
INV-6162,CUS-0133,2026-09-21,Starter,monthly,29.00,29.00,USD,card,failed,Spain
INV-6163,CUS-0136,2026-09-21,Starter,monthly,29.00,29.00,USD,card,paid,United Kingdom
INV-6164,CUS-0137,2026-09-21,Business,monthly,299.00,299.00,USD,card,paid,Germany
INV-6165,CUS-0138,2026-09-21,Business,monthly,299.00,299.00,USD,card,paid,United Kingdom
INV-6166,CUS-0139,2026-09-21,Starter,monthly,29.00,29.00,USD,card,paid,United States
INV-6167,CUS-0140,2026-09-21,Pro,monthly,99.00,99.00,USD,sepa_debit,failed,Poland
INV-6168,CUS-0142,2026-09-21,Business,monthly,299.00,299.00,USD,card,paid,Canada
INV-6169,CUS-0143,2026-09-21,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,United Kingdom
INV-6170,CUS-0146,2026-09-21,Pro,monthly,99.00,99.00,USD,card,refunded,Germany
INV-6171,CUS-0148,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,Romania
INV-6172,CUS-0149,2026-09-21,Business,monthly,299.00,299.00,USD,card,paid,United States
INV-6173,CUS-0150,2026-09-21,Pro,monthly,99.00,99.00,USD,sepa_debit,paid,Poland
INV-6174,CUS-0152,2026-09-21,Starter,monthly,29.00,29.00,USD,card,failed,Germany
INV-6175,CUS-0154,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,Germany
INV-6176,CUS-0155,2026-09-21,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,United States
INV-6177,CUS-0156,2026-09-21,Business,monthly,299.00,299.00,USD,card,paid,Germany
INV-6178,CUS-0159,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,United States
INV-6179,CUS-0160,2026-09-21,Business,monthly,299.00,299.00,USD,card,paid,Spain
INV-6180,CUS-0161,2026-09-21,Starter,monthly,29.00,29.00,USD,card,paid,Poland
INV-6181,CUS-0164,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,Spain
INV-6182,CUS-0165,2026-09-21,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,United Kingdom
INV-6183,CUS-0166,2026-09-21,Business,monthly,299.00,299.00,USD,invoice,paid,France
INV-6184,CUS-0168,2026-09-21,Starter,monthly,29.00,29.00,USD,card,paid,United States
INV-6185,CUS-0169,2026-09-21,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,Romania
INV-6186,CUS-0171,2026-09-21,Starter,monthly,29.00,29.00,USD,sepa_debit,failed,Germany
INV-6187,CUS-0173,2026-09-21,Pro,monthly,99.00,99.00,USD,sepa_debit,paid,Germany
INV-6188,CUS-0175,2026-09-21,Pro,monthly,99.00,99.00,USD,invoice,paid,Germany
INV-6189,CUS-0176,2026-09-21,Business,monthly,299.00,299.00,USD,card,paid,United States
INV-6190,CUS-0178,2026-09-21,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,Germany
INV-6191,CUS-0179,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,Romania
INV-6192,CUS-0180,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,United States
INV-6193,CUS-0181,2026-09-21,Business,monthly,299.00,299.00,USD,sepa_debit,paid,Canada
INV-6194,CUS-0182,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,Germany
INV-6195,CUS-0183,2026-09-21,Business,monthly,299.00,299.00,USD,card,failed,United States
INV-6196,CUS-0185,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,Romania
INV-6197,CUS-0189,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,Germany
INV-6198,CUS-0190,2026-09-21,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,United States
INV-6199,CUS-0193,2026-09-21,Starter,monthly,29.00,29.00,USD,invoice,paid,Poland
INV-6200,CUS-0194,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,United States
INV-6201,CUS-0197,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,Poland
INV-6202,CUS-0200,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,Germany
INV-6203,CUS-0201,2026-09-21,Starter,monthly,29.00,29.00,USD,card,paid,Spain
INV-6204,CUS-0204,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,Canada
INV-6205,CUS-0205,2026-09-21,Starter,monthly,29.00,29.00,USD,card,paid,Canada
INV-6206,CUS-0206,2026-09-21,Pro,monthly,99.00,99.00,USD,invoice,paid,Canada
INV-6207,CUS-0208,2026-09-21,Starter,monthly,29.00,29.00,USD,sepa_debit,failed,United States
INV-6208,CUS-0209,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,United States
INV-6209,CUS-0211,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,United States
INV-6210,CUS-0213,2026-09-21,Starter,monthly,29.00,29.00,USD,invoice,paid,United States
INV-6211,CUS-0215,2026-09-21,Starter,monthly,29.00,29.00,USD,sepa_debit,failed,Canada
INV-6212,CUS-0218,2026-09-21,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,Germany
INV-6213,CUS-0219,2026-09-21,Starter,monthly,29.00,29.00,USD,card,paid,United Kingdom
INV-6214,CUS-0221,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,Spain
INV-6215,CUS-0223,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,Canada
INV-6216,CUS-0224,2026-09-21,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,Spain
INV-6217,CUS-0226,2026-09-21,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,United Kingdom
INV-6218,CUS-0227,2026-09-21,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,Spain
INV-6219,CUS-0228,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,United States
INV-6220,CUS-0229,2026-09-21,Starter,monthly,29.00,29.00,USD,invoice,paid,Poland
INV-6221,CUS-0231,2026-09-21,Starter,monthly,29.00,29.00,USD,sepa_debit,paid,Canada
INV-6222,CUS-0232,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,United States
INV-6223,CUS-0234,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,United Kingdom
INV-6224,CUS-0237,2026-09-21,Business,monthly,299.00,299.00,USD,card,failed,United Kingdom
INV-6225,CUS-0238,2026-09-21,Starter,monthly,29.00,29.00,USD,card,paid,United Kingdom
INV-6226,CUS-0239,2026-09-21,Pro,monthly,99.00,99.00,USD,card,paid,Canada
